id,quality
5340,5.12
3405,6.299
5321,6.684
3821,5.059
2982,6.173
51,5.809
717,5.462
1141,6.193
5437,5.07
1613,4.844
2126,5.745
4095,5.126
81,6.739
3692,5.803
2057,5.447
415,5.398
5032,6.155
1040,6.234
6024,5.162
6479,6.36
6102,5.837
969,5.227
4236,6.31
1135,5.129
982,5.281
1334,5.899
6458,5.815
4885,5.96
4828,6.04
2823,5.08
4068,6.028
6203,6.234
5188,5.739
1496,5.893
484,5.512
1404,4.822
874,6.144
4853,5.863
5212,5.042
782,5.539
5347,6.697
5334,5.309
5716,6.368
2755,5.145
4984,5.972
4220,6.968
4246,5.392
66,7.071
828,4.54
1679,5.04
3538,4.863
1877,5.073
6147,5.301
2947,6.025
5122,5.65
3658,6.792
2301,6.187
1192,5.87
3640,6.716
1692,5.754
2900,5.988
5564,5.959
5352,5.197
3017,5.617
5165,5.136
4649,6.305
2820,4.89
5917,5.588
3140,4.969
2383,5.317
6010,5.314
743,5.327
1921,5.245
1606,6.389
5569,5.094
263,5.215
4963,5.144
4374,4.864
6165,5.781
3799,6.197
6345,6.108
2320,6.284
4530,6.393
6066,6.129
867,5.093
1647,5.596
226,6.372
5098,5.264
6489,5.386
22,6.565
2430,6.413
3152,5.397
41,5.476
3717,5.622
865,5.443
4440,5.643
2779,5.002
749,5.078
585,5.396
1662,5.267
4838,6.046
4804,6.811
683,5.674
452,5.801
2784,5.306
6002,5.27
1423,6.487
644,5.645
2591,5.345
1814,5.242
280,5.381
435,6.735
5996,5.17
2913,6.057
3418,6.091
1757,5.943
2882,6.075
6497,5.239
5285,5.561
1038,5.222
1356,5.823
3638,6.69
640,5.412
2527,6.549
766,5.202
30,6.06
5498,6.809
95,5.231
1143,6.414
2095,5.995
5629,6.338
5846,5.031
5262,6.022
5495,6.437
4408,5.322
2007,6.419
2948,6.723
2864,6.133
2668,5.091
1366,6.237
5465,5.508
4646,6.496
734,5.734
5090,5.674
1579,6.697
5688,6.003
